,modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_aunicio
31,"iPhone 11 Pro Max Apple com 64GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 6.687,12","R$ 6.687,12", Mar/2020,casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUctu2zAQ%2FJUFDznJsqToFQOG0NhBe3DQIM2hN2NFrW22kigsyaBBkH%2FvyqjanojZmV3MDN%2FVK7EzdlQblcapipR%2Fm0iA7o3%2BKXBi2wXt1eZdBe6FuHg%2Fuc16fSW8jTU6dC1eDMbaDnHL6yJJkjxP75rgh6OzgTVtf6C2nszNPBqoM2HYinpCxs7yxKTtldJ29DT67XLiRot80Mv68fvjYXVcvTwcHuTZ%2FT0gYNkQy3rSapPEdRGpV%2ByDpCnLuorTLFIjDnM483SxI0GawhNbeMRf8GmaegKxBGX%2B%2BT6CF%2BoRnsmbEeHLHjqCMiqaCMzXb5DeCs9mEsWuGYhREDoyjJGsOOPmCAQNNOeAQHCPntjgfORgxzPCPjA2jYUV7KUdCfCv9jCic%2BY8UiczezoRH00n85rquyTTXZaVSYt4KipKk1OlUWdtWyelqJ23TFd1lVcL%2FBN4N3%2BSGJFfmgsSQ2fLb1dxUf03WOTUhx5ZfQjFUqbCPGvLtLpVH78BSsCzwQ%3D%3D
32,"iPhone 11 Pro Max Apple com 64GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Dourado","R$ 6.687,12","R$ 6.687,12", Mar/2020,pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuEDj05jl1%2FJkBgrEm3HVIs6HrYLWBkOtVmWwItFSuK%2FvfRQbPtJLwPEnxPb%2BqFeDJ2VGuVxqmKlH91JED3Rv8S6Ni2QXu1flOBexGevXfTerm8CN7Gzo7edmxsrO0Qn3hZJEmS5%2BmqCX44Tjawps1P1NaTuZmpgVoTho24HTK2lh2TthdJyy4a%2Fea64kaLfdDX8eOPh%2F3iuHi639%2FLs%2F27QMB1Qi7WTqt1EtdFpF6wDxKmLOsqTm8jNeIwZzOHZzsSpCkc2MID%2FoZPzvUEchKU%2BZe7CJ6oR3gkb0aErztoCcqoaCIw375DmonOxolj2wzEKAgnMoyRjExmmiMQNNCcAwLBHXpig%2FOSvR3PCLvA2DQWFrCTdiTAv9bDiNNkziO1wtmuIz6aVvhTVnUdnmh1qso0WVGd1bdlVWBLeaF1lol78pbp4s7qK%2FrIe5i%2FCD7LH831yDlny68Xa1H9R3y4t9SHHlm9i8RSpSrbrK3yNFHvfwCiIbM1
33,"iPhone XS Max Apple com 64GB, Tela Super Retina HD de 6,5”, iOS 12, Dupla Câmera Traseira, Resistente à Água e Reconhecimento Facial - Prateado","R$ 6.686,10","R$ 6.686,10", Fev/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu2zAQ%2FZUBDznJslRJ9AIYQuu47SFBg9qH3IwJNbLZSiIxIoMEQf69YyNqeyLeMssbvqln4tG6Qa1VnuYqUeHVkwDTWfNboGfXRBPU%2Bk1F7kQ4h%2BDH9Xx%2BFYJL6SUwpsb16RPP82JVZbrUdQz9cXSRDW1%2BoXGB7M2F6qmxsd%2BI2yNj49gzGXeVjBsCDWEztbgxYu%2FNVH58vL%2BbHWeH3d1Onu3fBgKmCtnWeKPWWbqsEvWMXZQgWi91midqwP4Syz6c3UDwuId7fIHP3ncEsg3o8tuXBA7UIeyjJ4afFOyA8P0WGgKdVHUC9sce8k8J3EYvtm3dEyMcGEeyjIlUjHa8RCCooT5FBBJOYp3J2F54B1%2FRWOxgBg%2BMgWT9f%2FeOA46jPQ3UCOfalvhoG%2BELJIlQLkpqC1pmEtQstS6zVdZWTytdiXsMjunqXhTFBD%2Fy7qbfuRxHZp4cv16t1eI%2F4sO8pS52yOpdJJZDqlVJZkVZq97%2FAIMksao%3D
34,"iPhone 11 Pro 256GB Desbloqueado 5.8"" Prata","R$ 7.924,33","R$ 6.532,37", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-256gb-desbloqueado-5-8-prata/p
35,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 512GB Prata,"R$ 9.699,00","R$ 6.509,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-512gb-prata/p
36,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 512GB Cinza-Espacial,"R$ 9.699,00","R$ 6.509,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-512gb-cinza-espacial/p
37,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 512GB Dourado,"R$ 9.099,00","R$ 6.509,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-512gb-dourado/p
38,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 256GB Dourado,"R$ 7.899,00","R$ 6.391,06", Set/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-256gb-dourado/p
39,"IPhone 11 Pro Max Apple 64GB 6.5"" Desbloqueado Cinza","R$ 7.731,55","R$ 6.159,12", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-64gb-6-5-desbloqueado-cinza/p
40,"iPhone 11 Pro Max Apple 64GB, Tela Retina HD de 6,5”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 6.159,12","R$ 6.159,12", Fev/2020,pontofrio-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUUtv2zAM%2FiuCDj05ju3YsRsgMNY02w4pFmw97BbQMp1qsyWBkop1Rf%2F76KDZdiK%2BBz%2Fw8Sqfkby2Rm5knuYykeHFIQM1avWToSPbRxXk5lVGGll4CsH5zXJ5EYJNnTXBDqRtquyUdrSssiwry7xuY5hO3kZSuP0BygbUNzM1Ya%2FjtGW3A4LekiNU9iIpzkITtteIG8X2SV3bT98fDovT4nF%2F2HPZ%2FQ1gcO3giZVTcpOlTZXIZxgjL7POq9s0LxJpYJp308cna1DkuTiSFQ%2FwS3xwbkSxLj%2FdJeIRRxBfMWgD4vO96JlPqjYR%2Bss3ka9YJ%2B3YsWsnJGAEHjVBwi1e%2B3l8FK1ozxEEijsISBrmkIM1ZxD3kaBtrViInTa%2FYbH3DpSG8d%2FhowHv9dlgz5wdBqST7pnPhtsiw3VRDF1dlP2qg6bCCptV3hV1v57dPljCi3vVXNH7ysf5S%2BIjv2m%2BEE91tvRysVb1f8S7e4djHIHkG0vE15Q1llnTNZ18%2BwOSsrQ6
41,"iPhone Apple 11 Pro 256GB Desbloqueado 5.8"" Verde","R$ 8.199,00","R$ 6.159,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-256gb-desbloqueado-5-8-verde/p
42,"iPhone Apple 11 Pro 256GB Desbloqueado 5.8"" Dourado","R$ 7.924,33","R$ 6.159,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-256gb-desbloqueado-5-8-dourado/p
43,"iPhone Apple 11 Pro 256GB Desbloqueado 5.8"" Cinza Espacial","R$ 7.939,99","R$ 6.159,00", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-256gb-desbloqueado-5-8-cinza-espacial/p
44,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 256GB Prata,"R$ 6.499,00","R$ 6.109,06", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-256gb-cinza-espacial-copia-de-13376351/p
45,"Smartphone Samsung Galaxy S10+ SM-G975F, 4G Android 9.0 128GB Octa Core Câmera Tripla Tela 6.4"", Preto","R$ 5.999,90","R$ 5.999,90", Fev/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUE1P8zAM%2FitRDrvQde3WrsvQhGDauwsIpHHgNnmJNwpN0tdNEBPiv%2BNNFLgkeT7s%2BPGHfEPqau%2FkXOZpLhMZji0y0E2tXxm25E3UQc4%2FZKSGhecQ2m4%2BGp2F4FN8DwSp9jbd0Sgv1HQ2VtVVDHbb%2BUgaFy%2BgfcB6cKIsmjraBbtbIDCeWkLtz5L2LqALi77FQLPd6r58%2B3R3O9wOH1e3K76WPw0Y9BU8rW61nGfprEzkGzSRg5RKqVQl0oE9xdpYoNA%2Be4diA7aL7iDW0MD7UWzy7EJs7oZrVZX%2FElGsxbUz5GsjVJqJfDxb34h7HUAsPaFYXlkkEI9Utw1fyMc0LQb%2Fow%2BXiXggDP53l9FB19UHh4Y5v98jbWvDfDaG3XhXZUZXRplc6YLf%2B90kx8JgNi3Y3QX%2B7eyuJpMefmdZ9Zs%2FBYeAB0%2FHs7Ws%2FhDf5iU2sQGSnywRL0mWPMesgqn8%2FALv5KW7
46,Iphone Xs 64Gb Cinza Espacial Ios12 4G + Wi-Fi Câmera 12Mp - Apple,"R$ 5.999,00","R$ 5.999,00", Mar/2020,static.carrefour.com.br,https://track2.jacotei.com.br/r?h=eJxVkV9r2zAUxb%2BK0ENeFtmWLDt2IJQtbCGw0kJg61u5%2BpdqsS0hyw1d6XevHBbaPd5zD%2Ffe37mv%2BFmH0boBrzHNKF7i%2BOJ1KmRn5SmVPjg1yYjXr3gKXWo8xejHdZ6fz%2BdMQgjauClk0vWZCLm9f3KDJg8HUvPdN7K1w18g30cP0kJH9ncHygjfkd%2BWGEu20OsAhLLbe%2FLV%2B07nPr%2F9xSgr6YpXN1PsH8c0W%2BrNH5AuaruYpV4rO%2FWbtNAv4unwvyGe7ozRYVPVVclpaUhZipbwlgIRlW5IKUwNojIgoF2on%2B64YQUripLyokhrWQKWXuJ1kTXVEj9DN6UsqrZts2KJh3RvCmDvZ0b0MKLEKNCFEV0Z0d6NlCG%2BQ19Qovxh0fZmpkSJ0iOCLpwfKU8DjKM9Dlolzc2nP1qV9IZLJSowTIJqeWGYErLhCozkFIRsk3uMLuiLe9XU1%2FLfidvrX2YeiProwsvFWq0%2BCVez7qYOAn5LrSDn10tJRa00fnsHuWGrew%3D%3D
47,Smartphone Samsung Galaxy S20+ SM-G985F Desbloqueado Dual Chip 128GB Android 10 Preto + Relógio Galaxy Watch Active 2,"R$ 5.999,00","R$ 5.999,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g985f-desbloqueado-dual-chip-128gb-android-10-preto-relogio-galaxy-watch-active-2/p
48,"IPhone 11 Pro Max Apple 64GB 6.5"" Desbloqueado Dourado","R$ 7.731,55","R$ 5.999,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-64gb-6-5-desbloqueado-dourado/p
49,"IPhone 11 Pro Max Apple 64GB 6.5"" Desbloqueado Prata","R$ 7.731,55","R$ 5.999,00", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-64gb-6-5-desbloqueado-prata/p
50,"iPhone X Apple com 256GB, Tela Retina HD de 5,8”, iOS 11, Dupla Câmera Traseira, Resistente à Água e Reconhecimento Facial - Cinza-Espacial","R$ 5.999,00","R$ 5.999,00", Fev/2020,casasbahia-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUclu20AM%2FRViDjnJsmRrsQwYQuO4ySFFg9SH3Ax6RNnTSprBLAHSIP9eSojanoi3kOAj38UrWaf0ILYijVMRCf9miIHslPzF0FjdBOnF9l0E27Fw9d647XI5CV7HEh26M14VxlL38dku03SzWlebpA6%2BPzkdrKTdT5Tak7oZqZ4aFfoduw1abLQ1lqSeJKkHT4PfzSNuJNt7ObefXr49Lk6L4%2BHxwGX%2FdwCDuYNXlkaKbRJv8ki8Yhc4TV5VVZxEYsB%2BzKaernogeIEvxnQEvAis8uL%2BNoIjdQjP5NWA8HAHDUEebeoI1PcfkKYR3AXDhn3dk0U4WnSkLEbc4ZQbFyeoob4EBGKOw1xJqp55DV9RKuxgAXs1%2FMbFwZmJ%2BHfwMKBz6jJQw5xuW7In1YxfqcriTCk2aZkiJU2bFE3VtklWJe05ydbsdl5bmtxlVs7wM%2Bt%2BfA%2Fcjv8ZT4OeLtq%2BTea8%2FI%2BY7dSFDq34YMnyGUWRrYtkVWbi4w8St7KB
51,Smartphone Samsung Galaxy S20+ SM-G985F Desbloqueado Dual Chip 128GB Android 10 Cloud Blue + Relógio Galaxy Watch Active 2,"R$ 5.999,00","R$ 5.999,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g985f-desbloqueado-dual-chip-128gb-android-10-cloud-blue-relogio-galaxy-watch-active-2/p
52,"IPhone 11 Pro Max Apple 64GB 6.5"" Desbloqueado Verde","R$ 7.731,55","R$ 5.999,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-64gb-6-5-desbloqueado-verde/p
53,Smartphone Samsung Galaxy S20+ SM-G985F Desbloqueado Dual Chip 128GB Android 10 Cinza + Relógio Galaxy Watch Active 2,"R$ 5.999,00","R$ 5.999,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g985f-desbloqueado-dual-chip-128gb-android-10-cinza-relogio-galaxy-watch-active-2/p
54,"iPhone X Apple 256GB 5,8"" Desbloqueado Cinza Espacial","R$ 5.999,00","R$ 5.999,00", Nov/2017,jacotei.com.br,https://www.jacotei.com.br/iphone-x-apple-256gb-5-8-desbloqueado-cinza-espacial/p
55,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 256GB Cinza Espacial,"R$ 8.749,00","R$ 5.969,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-256gb-cinza-espacial/p
56,"iPhone 11 Pro Apple com 256GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Cinza-Espacial","R$ 5.949,15","R$ 5.949,15", Mar/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUU1v2zAM%2FSuCDj05jh3HjR0gMNY02A4pWmw97BYwEpNqsyWBkoq1Rf976aDedhLeB4n3qDf5jBSMs3Ity7yUmYwvHhmo3qjfDD05nVSU6zeZqGfhKUYf1vP5RYguxz%2BRIFduyI80r4uiWC6rZZficAgukcLNL1AuorkaqQG1ScOG3R4ItCNPqNxFUs5GtHEzrbhSbB%2FUNH74ebefHWaPu%2F2On%2B3fBQymCU6rvJLrIm%2FqTD5Dn7hI3S7bvGRsYRh7mYcnZ1GUpXggJ75436PgOGJRX3%2B9ycQj9iC%2BYzQWxLdboVHUWdNlwtz%2FEGXFOhnPjm03IAEjCGgIMh4JJoz5UXSiOycQKG4gIhkYl%2BydPYO4TQRd58RMbI19hdkueFAG%2Bn9XTxZCMGeLmjl3OiEdjGb%2BiLqtqqZYFIuT1sVRFddV2zZ1CXoBSq3YHaIjvLhXVTXBz9K76Y%2FGE3Gqs6OXi7Ve%2FUd8mrfYpx5IvrNEfE5Z1eVRl6dGvn8Ao%2Fqy1g%3D%3D
57,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 64GB Dourado,"R$ 7.999,00","R$ 5.858,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-64gb-dourado/p
58,Smartphone Samsung Galaxy S10+ SM-G975F Desbloqueado GSM 128GB Android 9.0 Pie Branco + Carregador Sem Fio Premium Afc Preto,"R$ 5.819,00","R$ 5.819,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s10-sm-g975f-desbloqueado-gsm-128gb-android-9-0-pie-branco-carregador-sem-fio-premium-afc-preto/p
59,Smartphone Samsung Galaxy S10+ Desbloqueado GSM 128GB Dual Chip Azul + Carregador Sem Fio Premium Afc Preto,"R$ 5.819,00","R$ 5.819,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s10-desbloqueado-gsm-128gb-dual-chip-azul-carregador-sem-fio-premium-afc-preto/p
60,Smartphone Samsung Galaxy S10+ Plus SM-G975F Desbloqueado GSM 128GB Android 9.0 Pie Preto + Carregador Sem Fio Premium Samsung AFC Preto,"R$ 5.819,00","R$ 5.819,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s10-plus-sm-g975f-desbloqueado-gsm-128gb-android-9-0-pie-preto-carregador-sem-fio-premium-samsung-afc-preto/p
61,Smartphone iPhone 11 Apple 64gb 4G Tela 6.1 Câmera Dupla 12MP Câmera Selfie 12MP 2 Chips IOS 13,"R$ 5.699,90","R$ 5.699,90", Fev/2020,lojasmm.com,https://track2.jacotei.com.br/r?h=eJxNkNFLwzAQxv%2BVkAdRGF3btV07KKITRFEcbA%2B%2BjVty3YJpE67Jhoj%2Fu2k30Zcc97vLx3ffFz8i9cp0fMGTKOET7j4thkZoJT5Ca8lILxxffHFPOgwOztl%2BMZ2eTqfIwQ4InHFG4xE6aSJh2mhH01AsAU0toTCRPdjbJ7kalJypiyyfz64skKjfHvb1lXfttjeeBNbvry%2Fb1fBF4ohblMq39TMI41AFN8IKvoijMp%2FwI2gfjOZFVUXVhHfQDrbXLZCzB9MhU6uxJAm7s1YjK7L9jmWPbIMaWBElbHnbIgF78DaAJH1d%2FZI16kbhGaVseVC2Z09va5bM%2FvLxHfS92ncoAzNNg7RVMnDMq7iIywzLNC7nTdPIHYiqTIc3zpo8bPfOEI7bs7SMf%2FvLARtg92OmbGPYyzlVdn0J5WaIABzuDX2OAvn8H7goLFF7DcS%2Fw4hCXFwmMczTVPLvHyHCnzc%3D
62,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 64GB Cinza Espacial,"R$ 7.559,00","R$ 5.599,90", Out/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-64gb-cinza-espacial/p
63,iPhone XS MAX Apple OLED 6.5'' Desbloqueado 64GB Prata,"R$ 7.559,00","R$ 5.579,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-64gb-prata/p
64,Smartphone Huawei Mate 20X Desbloqueado Dual Chip 256GB Android 9.0 Pie Azul,"R$ 5.519,12","R$ 5.519,12", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-mate-20x-desbloqueado-dual-chip-256gb-android-9-0-pie-azul/p
65,"novo Original HUAWEI Companheiro 20 X 20X Smartphone 7,2 polegadas tela cheia 2244x1080 Kirin 980 octa núcleo EMUI 9.0 5000 mAh 4 * Camera Carregador Rápido","R$ 5.519,12","R$ 5.519,12", Mar/2020,americanas.b2w.io,https://track2.jacotei.com.br/r?h=eJxVUl1rGzEQ%2FCtCYD8U5yzpTvdhMMa4MQ1tCLSE5i3opJUtIp%2BuOtluCPnvWV8T2oKQdmZnxWpWL%2FQEcXChowvKM05nND33gEB7p58Q9jGYo0508UKP0WNin1I%2FLObzFJV%2BgigyZeQYZzocPtj5WL5SWi%2BF1hZqIYw1tTR5W4lcVrYw0rK6sbacuqVsag664QA6N7bltq5Ly0FMw1JCgXqQtoZGgsJ8zoRsxTSCcRF0esSulmNPk3w9EVtc5%2FM5UweITqtODZe2sjYiPz4lBYy4ZCXLuWBskm9tVN2vSf55vf12xfIrwfKST0QJvYrItuKsrPNOmTAgG%2Fruj3S9ubtFvPcIfThDRK90r%2BmCZbWc0ZPyR7RRSt5kXMxohw2heV04BXIX3c51ypMv9%2Buf1zdkEw696vbgYiCCkQfcHsiPg4qp34cOSDUTpA8edsqogSTwimhUKyJEUfzmrGbkq4uuIw1GQSdFupX2EMj17f0NaTJGJGOMHNZ7UpBPZHPxRuER4%2BXKEMn3Ve9M%2BDv7I9o2uF0HBrlgLcRHZ5CHRpRtqYVulbQ4Fm55VfGiqCpoiroFVA8pRBjVufxA729f%2FzeSi10qwS7E51Euq3%2BI94oN%2BKNXkb5iKqK1tBD4A4Ru6OsbMd7YQg%3D%3D
66,Smartphone Huawei Mate 20X Desbloqueado Dual Chip 256GB Android 9.0 Pie Preto,"R$ 5.519,12","R$ 5.519,12", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-mate-20x-desbloqueado-dual-chip-256gb-android-9-0-pie-preto/p
67,"iPhone XS Apple OLED 5.8"" Desbloqueado 64GB 4G Cinza Espacial","R$ 6.999,00","R$ 5.519,08", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-64gb-4g-cinza-espacial/p
68,Smartphone Samsung Galaxy S10 SM-G973F/1DL Desbloqueado 128GB Dual Chip Android Android 9 Pie Verde + SD 128GB,"R$ 5.499,90","R$ 5.499,90", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s10-sm-g973f-1dl-desbloqueado-128gb-dual-chip-android-android-9-pie-verde-sd-128gb/p
69,Smartphone Samsung Galaxy S10+ 128GB 8GB RAM Android 9 Tela 6.4 Octa-Core Câmera Tripla 12MP+12MP+16MP,"R$ 5.499,90","R$ 5.499,90", Mar/2020,lojasmm.com,https://track2.jacotei.com.br/r?h=eJxNUF1PwjAU%2FStNH4hGHOzTjWQhgInRQCTCg2%2Fkrr3A4rY2dy1IjP%2FdDjD60DbnnNvT0%2FPFD0htqRo%2B4r7n8z43J40OiKoUHw5qUtIKw0df3FLlhL0xuh0NBsfj0TNQAIFRRlV4gEYqT6jaK2jgDk1AA00olKf3evwsl52TUXmcJWHW00Aif33c5T1r6k2rLAnM3xfzzbK7IvFM1yhLW%2BcvIJTB0qURWvDR0EvjPj9AZV3QOMoyL%2BvzBuou9qoGMnqvGmQrqFvb7NgTVPB5Yit%2FeMf8IH2asm69TRZs0khSpWQZW2MFLPEi9ioM3M8UIZuNayRgayq10%2Fxgsby7bMli%2BVeTbaBty12D0nFqu0XalNLxsSykDFAUUREnSZaGYSS24UNWBEFSbFG46da4Z87TYZAOf%2FH1H2tg03O1bK3Y%2FFIuu7l2c9s1AQZ3ik5ng%2FjhH3F1mGFlKyD%2B7SQSXaTCT6MQQv79A9P6oaE%3D
70,Smartphone Samsung Galaxy S10+ 128GB 8GB RAM Android 9 Tela 6.4 Octa-Core Câmera Tripla 12MP+12MP+16MP,"R$ 5.499,90","R$ 5.499,90", Mar/2020,lojasmm.com,https://track2.jacotei.com.br/r?h=eJxNUF1LAzEQ%2FCshD6JYr5frfRYO0QpF8WixffCtrEmuPb1cwl5SLNL%2Fbq5W9GEXZmaH3Z0vupfYN7qjU8oCRkfUHoz0gLcN%2F%2FDQoBaOWzr9og5bL%2BysNf10PG71O%2FRKBVyrsS%2BDgGODkuvA7Mzto1gORqvLpEgnxYUB5OXiYVteOKs2vXbIZflaPW%2BWg0XIE62kaJwqn4BrKxu%2FnBtOp2GQJyO6h9b5u5K4KIJiRDtQw5UrBWjNTneSrED1rtuSObTweSArFl4TFuXzezLUy11F7jqBuhGkIGvZAkmDmCy4hZuZRklmt0oikDU2xmssqpbXPy2tln%2BpuA76vtl2UnhO17XETSM8nxVvcR4BZJMwSYFN4iisc5bkcZHGLKqHXHvr15ymJyFLf%2FH5j%2BchTFJV5PKcx9XwPVi51Xg4mZLsH3F2zWTrWkB69BL6pGgc1W9Zkgl6%2FAb72JUb
71,Smartphone Samsung Galaxy S20 SM-G980F Desbloqueado Dual Chip 128GB Android 10 Cosmic Gray + Relógio Galaxy Watch Active 2,"R$ 5.499,00","R$ 5.499,00", Mar/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g980f-desbloqueado-dual-chip-128gb-android-10-cosmic-gray-relogio-galaxy-watch-active-2/p
72,"iPhone XS Apple OLED 5.8"" Desbloqueado 64GB 4G Prata","R$ 6.510,00","R$ 5.499,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-64gb-4g-prata/p
73,iPhone XS 64GB Prata IOS12 4G + Wi-fi Câmera 12MP - Apple,"R$ 5.499,00","R$ 5.499,00", Fev/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUNtqwkAQ%2FZVlH3ypibmtMQGRVkQKSgUL9S1sZkfdNsmGzUYq4r93E0zbp%2BFcZphzbvSCupGqoin1XZ%2BOqbnWaAEUEr4srLUSLRia3mirCyucjambdDLpBaNc%2FDaau6BKN9cTnwXRLI5ni9aUWaNaDTj%2F5KAMylFHlShkW86tu%2BaaC6VrjaB6CVRlsDLz4cQIrL2EYT07bDdO5ryvNis7lr8HLBg27LdQA009d8bG9MKL1gZhUZK43phWvOxiyd1ZVUgOezKN1i9kp7nh5PVt7wckWpMn8iGdoyTLRYmaEz%2FY7ohDnuu6wL9m2oo3jTxVKCynjkfUmRSWD7w8Cb0wiqIkTwLBmZcjMDZlDAQD1nXbGKWxd8dhOMDHZ6uhxy4GN3hS%2BtpbWfyPeJiXWLQF1%2FRuJW0jU5YAgMh9ev8BjGaT8A%3D%3D
74,"Smartphone Samsung Galaxy S10+ SM-G975F, 4G Android 9.0 128GB Octa Core Câmera Tripla Tela 6.4"", Azul","R$ 5.499,00","R$ 5.499,00", Fev/2020,extra-imagens.com.br,https://track2.jacotei.com.br/r?h=eJxNUE1TwjAQ%2FSuZHLhYSksJbXEYRxnkguMBD96YuFmw2iR1mzCg4383Zah6yc772N28%2FeIHpLayhs94Gqc84u7UYABQV%2FAeYENWeXB89sU91UF4da5pZ6PRWXA2xqMjGYPV8QuNUpEk06LMb7zT29Z6Apy%2FSbAOq0FHaVSV1%2FPgbiRJZakhBHuWwBqHxs37EQMIdg19%2B%2Fb5YT3cDp%2BW62Uoi98BAfQd4bfQAJ8lcSEifpC1D0HEpCzjJOJG6i7WRktyzas1yDZSt97s2UrW8nhimzS5YpuH4arMxX3EJit2axTZSrHQz9Jxsbpjj%2BAkW1hCtrjRSJI9UdXUoWB4pvFk8OGtu47Y7aev%2F07pjWzbam9QBc7udkjbSgU%2BK%2FNkDJippMgUFKlIy0IkKCDLcCfSzt26sOzszrOsh5coy%2F7wXW7pcG%2FpdLaK%2FB9xMS%2Bw9rUk%2Fh0kgm65mCqFpeDfP6LVpD4%3D
75,"Smartphone Samsung Galaxy S8 SM-G950FD Desbloqueado GSM Dual Chip Tela 5.8"" 64GB Android 7.0 Prata + Gear S3 Classic Samsung 4GB Preto","R$ 5.494,41","R$ 5.494,41", Set/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s8-sm-g950fd-desbloqueado-gsm-dual-chip-tela-5-8-64gb-android-7-0-prata-gear-s3-classic-samsung-4gb-preto/p
76,Smartphone Samsung Galaxy S8 SM-G950F 64GB Desbloqueado Dual Chip Android 7.0 Preto + Gear S3 Classic Samsung Preto,"R$ 5.494,41","R$ 5.494,41", Set/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s8-sm-g950f-64gb-desbloqueado-dual-chip-android-7-0-preto-gear-s3-classic-samsung-preto/p
77,"Smartphone Samsung Galaxy S8 SM-G950FD Desbloqueado GSM Dual Chip Tela 5.8"" 64GB Android 7.0 Ametista + Gear S3 Frontier Samsung Preto","R$ 5.494,41","R$ 5.494,41", Set/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s8-sm-g950fd-desbloqueado-gsm-dual-chip-tela-5-8-64gb-android-7-0-ametista-gear-s3-frontier-samsung-preto/p
