modelo_celular,maior_preco,menor_preco,data_anuncio,destino_do_link,link_anuncio,timestamp
Smartphone Lenovo Z5s Desbloqueado 64GB Tangerina,"R$ 6.911,65","R$ 6.911,65", Fev/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-lenovo-z5s-desbloqueado-64gb-tangerina/p,Thu May 21 23:18:32 2020
Smartphone Xiaomi Black Shark Gamer 2 Desbloqueado 128GB Android 9.0 Preto,"R$ 6.899,00","R$ 6.899,00", Jul/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-xiaomi-black-shark-gamer-2-desbloqueado-128gb-android-9-0-preto/p,Thu May 21 23:18:32 2020
"Ulefone Armour 3W IP68 à prova d'água Telemóveis Android 9.0 5.7"" Helio P70 6G + 64G face ID NFC global Versão Smartphone","R$ 6.869,34","R$ 6.869,34", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ebb49f4f8e95eac3da960c4&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1645914985%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
iPhone 11 Pro 64GB Dourado iOS 4G + Wi-Fi Câmera 12MP,"R$ 6.832,97","R$ 6.832,97", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5d9ded9a6c28a3cb50e14c0d&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F262984214%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"IPhone 11 Pro Max Apple 64GB 6.5"" Desbloqueado Dourado","R$ 7.138,98","R$ 6.799,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-64gb-6-5-desbloqueado-dourado/p,Thu May 21 23:18:32 2020
"IPhone 11 Pro Max Apple 64GB 6.5"" Desbloqueado Prata","R$ 7.369,00","R$ 6.799,00", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-64gb-6-5-desbloqueado-prata/p,Thu May 21 23:18:32 2020
"iPhone XR Apple 6.1"" Desbloqueado 64GB Branco + Apple Watch Series 4 Cellula","R$ 6.741,48","R$ 6.741,48", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/iphone-xr-apple-6-1-desbloqueado-64gb-branco-apple-watch-series-4-cellula/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S10+ SM-G975F Desbloqueado 1TB Dual Chip Android 9.0 Ceramic Black,"R$ 8.999,00","R$ 6.669,00", Mai/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s10-desbloqueado-1tb-dual-chip-android-9-0-ceramic-black/p,Thu May 21 23:18:32 2020
"IPhone 11 Pro Max Apple 64GB 6.5"" Desbloqueado Verde","R$ 8.154,99","R$ 6.599,00", Out/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-64gb-6-5-desbloqueado-verde/p,Thu May 21 23:18:32 2020
"IPhone 11 Pro Max Apple 64GB 6.5"" Desbloqueado Cinza","R$ 7.599,00","R$ 6.599,00", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-11-pro-max-apple-64gb-6-5-desbloqueado-cinza/p,Thu May 21 23:18:32 2020
"Um mais 6 6,28 polegadas Notch exibição 8GB 256GB Smartphone","R$ 6.530,70","R$ 6.530,70", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ebe1bd2f8e95eac3db62786&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1710087745%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"iPhone 11 Pro Apple com 64GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 6.509,07","R$ 6.509,07", Abr/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004431?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004431&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004431,Thu May 21 23:18:32 2020
iPhone XS MAX Apple OLED 6.5'' Desbloqueado 512GB Cinza-Espacial,"R$ 9.699,00","R$ 6.509,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-512gb-cinza-espacial/p,Thu May 21 23:18:32 2020
"iPhone 11 Pro Apple com 64GB, Tela Retina HD de 5,8”, iOS 13, Tripla Câmera Traseira, Resistente à Água e Bateria de Longa Duração - Prateado","R$ 6.509,07","R$ 6.509,07", Mai/2020,www.casasbahia-imagens.com.br,https://produto.casasbahia.com.br/50004431?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004431&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004431,Thu May 21 23:18:32 2020
iPhone XS MAX Apple OLED 6.5'' Desbloqueado 512GB Prata,"R$ 9.999,00","R$ 6.509,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-512gb-prata/p,Thu May 21 23:18:32 2020
iPhone XS MAX Apple OLED 6.5'' Desbloqueado 512GB Dourado,"R$ 9.679,00","R$ 6.509,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-512gb-dourado/p,Thu May 21 23:18:32 2020
"iPhone Apple 11 Pro 64GB Desbloqueado 5.8"" Prata","R$ 7.199,90","R$ 6.299,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-64gb-desbloqueado-5-8-prata/p,Thu May 21 23:18:32 2020
"iPhone Apple 11 Pro 64GB Desbloqueado 5.8"" Verde","R$ 6.999,00","R$ 6.299,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-64gb-desbloqueado-5-8-verde/p,Thu May 21 23:18:32 2020
"iPhone Apple 11 Pro 64GB Desbloqueado 5.8"" Cinza Espacial","R$ 6.999,00","R$ 6.299,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-64gb-desbloqueado-5-8-cinza-espacial/p,Thu May 21 23:18:32 2020
"iPhone Apple 11 Pro 64GB Desbloqueado 5.8"" Dourado","R$ 7.229,99","R$ 6.299,10", Set/2019,jacotei.com.br,https://www.jacotei.com.br/iphone-apple-11-pro-64gb-desbloqueado-5-8-dourado/p,Thu May 21 23:18:32 2020
"iPhone 11 Apple com 128GB, Tela Retina HD de 6,1”, iOS 13, Dupla Câmera Traseira de 12 MP, Resistente à Água e Bateria de Longa Duração - Preto","R$ 6.299,00","R$ 6.299,00", Mai/2020,www.pontofrio-imagens.com.br,https://produto.pontofrio.com.br/50004404?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004404&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004404,Thu May 21 23:18:32 2020
"iPhone 11 Apple com 128GB, Tela Retina HD de 6,1”, iOS 13, Dupla Câmera Traseira de 12 MP, Resistente à Água e Bateria de Longa Duração - Preto","R$ 6.299,00","R$ 6.299,00", Mai/2020,www.extra-imagens.com.br,https://produto.extra.com.br/50004404?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=50004404&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-50004404,Thu May 21 23:18:32 2020
"iPhone XR Apple 6.1"" Desbloqueado 256GB Preto","R$ 6.199,90","R$ 6.199,90", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xr-apple-6-1-desbloqueado-256gb-preto/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S20+ SM-G985F Desbloqueado Dual Chip 128GB Android 10 + Capa Clear View,"R$ 6.199,00","R$ 6.199,00", Mai/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g985f-desbloqueado-dual-chip-128gb-android-10-capa-clear-view/p,Thu May 21 23:18:32 2020
4.7 polegadas para iPhone 7 A1788 Smartphone 2GB RAM Quad Core Fingerprint Recuperado,"R$ 6.196,32","R$ 6.196,32", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ebcc5a0f8e95eac3db08981&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1707813718%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Smartphone Huawei Mate 20X Desbloqueado Dual Chip 256GB Android 9.0 Pie Azul,"R$ 6.132,36","R$ 6.132,36", Jan/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-huawei-mate-20x-desbloqueado-dual-chip-256gb-android-9-0-pie-azul/p,Thu May 21 23:18:32 2020
"novo Original HUAWEI Companheiro 20 X 20X Smartphone 7,2 polegadas tela cheia 2244x1080 Kirin 980 octa núcleo EMUI 9.0 5000 mAh 4 * Camera Carregador Rápido","R$ 6.132,36","R$ 6.132,36", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e269222f8e95eac3de5c9e7&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1449714898%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"novo Original HUAWEI Companheiro 20 X 20X Smartphone 7,2 polegadas tela cheia 2244x1080 Kirin 980 octa núcleo EMUI 9.0 5000 mAh 4 * Camera Carregador Rápido","R$ 6.132,36","R$ 6.132,36", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e2e220cf8e95eac3d015b1f&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1469467273%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"novo Original HUAWEI Companheiro 20 X 20X Smartphone 7,2 polegadas tela cheia 2244x1080 Kirin 980 octa núcleo EMUI 9.0 5000 mAh 4 * Camera Carregador Rápido","R$ 6.132,36","R$ 6.132,36", Mar/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5e4235e5f8e95eac3d3025b2&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1506031200%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Blackview BV9500 Além disso Helio P70 Octa Núcleo Smartphone 10000mAh IP68 Waterproof 5.7inch FHD 4GB + 64GB Android 9.0 telefone móvel,"R$ 6.099,30","R$ 6.099,30", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5ebb8484f8e95eac3daa23df&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1645354631%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Iphone Xs 64Gb Cinza Espacial Ios12 4G + Wi-Fi Câmera 12Mp - Apple,"R$ 5.999,00","R$ 5.999,00", Mar/2020,static.carrefour.com.br,https://www.carrefour.com.br/iPhone-XS-64GB-Cinza-Espacial-IOS12-4G-Wi-fi-Camera-12MP-Apple/p/MV21231745?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo4MTcyNTIxLCJza3UiOiJNVjIxMjMxNzQ1IiwiZ3JvdXBJZCI6Ik1WMjEyMzE3NDUiLCJsb2ciOiIxOC8wNS8yMDIwIDIyOjQxIn0,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S20 Plus 128Gb Azul + Caixa De Som Bluetooth Jbl Flip5 À Prova De Água Preta,"R$ 5.999,00","R$ 5.999,00", Abr/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Samsung-Galaxy-S20-Plus-128GB-Azul-Caixa-de-Som-Bluetooth-JBL-Flip5-a-Prova-de-Agua-Preta/p/B2-5867070-6652670?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo4NjQzMDU3LCJza3UiOiJCMi01ODY3MDcwLTY2NTI2NzAiLCJncm91cElkIjoiQjItNTg2NzA3MC02NjUyNjcwIiwibG9nIjoiMDYvMDUvMjAyMCAxODoyMyJ9,Thu May 21 23:18:32 2020
"Smartphone Samsung Note 10+ Preto 256Gb Câmera Tripla 12MP Tela Infinita 6.8"" SM-N975","R$ 5.999,00","R$ 5.999,00", Mai/2020,//statics.angeloni.com.br/eletro/files/4455081/4455081_1_medium.jpg,https://tracker.adtools1.com/ck/?c=23&p=22726683&ps=4455081&r=https%3A%2F%2Fwww.angeloni.com.br%2Feletro%2Fp%2Fsmartphone-samsung-note-10-preto-256gb-camera-tripla-12mp-tela-infinita-68-sm-n975-4455081%3Futm_medium%3Dcpa%26utm_source%3DJaCotei&s=185&sc=739-552-208,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy S20+ SM-G985F, 4G Android 10 128GB Octa Core Câmera Quádrupla Tela 6.7""","R$ 5.999,00","R$ 5.999,00", Mai/2020,www.extra-imagens.com.br,https://produto.extra.com.br/1502020460?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1502020460&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1502020460,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy S20+ SM-G985F Desbloqueado Dual Chip 128GB Android 10 Preto  + Smart Tv Led 65"" Samsung Ru7100 Ultra Hd 4K","R$ 5.999,00","R$ 5.999,00", Abr/2020,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s20-sm-g985f-desbloqueado-dual-chip-128gb-android-10-preto-smart-tv-led-65-samsung-ru7100-ultra-hd-4k/p,Thu May 21 23:18:32 2020
Blackview BV9500 Além disso Helio P70 Octa Núcleo Smartphone 10000mAh IP68 Waterproof 5.7inch FHD 4GB + 64GB Android 9.0 telefone móvel,"R$ 5.934,41","R$ 5.934,41", Abr/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5de5d57af8e95eac3d926b05&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1357610266%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
Celular Samsung Galaxy Note 10+ Preto 256GB 12GB Ram Câmera Tripla 12MP+16MP+12MP,"R$ 5.899,00","R$ 5.899,00", Mai/2020,www.extra-imagens.com.br,https://produto.extra.com.br/1500637615?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=1500637615&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-1500637615,Thu May 21 23:18:32 2020
iPhone XS MAX Apple OLED 6.5'' Desbloqueado 64GB Dourado,"R$ 7.999,00","R$ 5.858,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-64gb-dourado/p,Thu May 21 23:18:32 2020
iPhone XS MAX Apple OLED 6.5'' Desbloqueado 64GB Cinza Espacial,"R$ 7.559,00","R$ 5.858,07", Out/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-64gb-cinza-espacial/p,Thu May 21 23:18:32 2020
"iPhone XR Apple 6.1"" Desbloqueado 64GB Preto + Apple Watch Series 4","R$ 5.857,14","R$ 5.857,14", Mai/2020,jacotei.com.br,https://www.jacotei.com.br/iphone-xr-apple-6-1-desbloqueado-64gb-preto-apple-watch-series-4/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S10+ SM-G975F Desbloqueado GSM 128GB Android 9.0 Pie Branco + Carregador Sem Fio Premium Afc Preto,"R$ 5.819,00","R$ 5.819,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s10-sm-g975f-desbloqueado-gsm-128gb-android-9-0-pie-branco-carregador-sem-fio-premium-afc-preto/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S10+ Desbloqueado GSM 128GB Dual Chip Azul + Carregador Sem Fio Premium Afc Preto,"R$ 5.819,00","R$ 5.819,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s10-desbloqueado-gsm-128gb-dual-chip-azul-carregador-sem-fio-premium-afc-preto/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S10+ Plus SM-G975F Desbloqueado GSM 128GB Android 9.0 Pie Preto + Carregador Sem Fio Premium Samsung AFC Preto,"R$ 5.819,00","R$ 5.819,00", Abr/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s10-plus-sm-g975f-desbloqueado-gsm-128gb-android-9-0-pie-preto-carregador-sem-fio-premium-samsung-afc-preto/p,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy S8 SM-G950FD Desbloqueado GSM Dual Chip Tela 5.8"" 64GB Android 7.0 Prata","R$ 5.815,02","R$ 5.815,02", Abr/2017,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s8-sm-g950fd-desbloqueado-gsm-dual-chip-tela-5-8-64gb-android-7-0-prata/p,Thu May 21 23:18:32 2020
"iPhone 11 Preto, com Tela de 6,1"", 4G, 256 GB e Câmera 12 MP - MWM72BR/A","R$ 5.722,94","R$ 5.722,94", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5eb3886bf8e95eac3d88bd2f&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1694163081%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"iPhone 11 Vermelho, com Tela de 6,1"", 4G, 256 GB e Câmera 12 MP - MWM92BR/A","R$ 5.722,94","R$ 5.722,94", Mai/2020,images-shoptime.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=59d7f5fb5371168019f9d4fdaebc4a29&i=5981ecb5eec3dfb1f8871ad5&o=5eb37e5bf8e95eac3d886de3&redirect_url=https%3A%2F%2Fwww.shoptime.com.br%2Fproduto%2F1694163313%3Fopn%3DAFLSHOP%26epar%3Db2wafiliados%26franq%3DAFL-03-20361%26hl%3Dlower,Thu May 21 23:18:32 2020
"iPhone 11 Preto, com Tela de 6,1"", 4G, 256 GB e Câmera 12 MP - MWM72BR/A","R$ 5.722,94","R$ 5.722,94", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5eb321eef8e95eac3d855b32&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1694163081%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"iPhone 11 Preto, com Tela de 6,1"", 4G, 256 GB e Câmera 12 MP - MWM72BR/A","R$ 5.722,94","R$ 5.722,94", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5eb32bd0f8e95eac3d85d56d&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1694163081%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
"iPhone 11 Vermelho, com Tela de 6,1"", 4G, 256 GB e Câmera 12 MP - MWM92BR/A","R$ 5.722,94","R$ 5.722,94", Mai/2020,images-americanas.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=2ccfe822dfd85d3b72357f4d5f089ff6&i=5981ec91eec3dfb1f886f1e2&o=5eb321eef8e95eac3d855b3d&redirect_url=https%3A%2F%2Fwww.americanas.com.br%2Fproduto%2F1694163313%3Ffranq%3DAFL-03-20361%26epar%3Db2wafiliados%26opn%3DAFLACOM%26hl%3Dlower,Thu May 21 23:18:32 2020
"iPhone 11 Vermelho, com Tela de 6,1"", 4G, 256 GB e Câmera 12 MP - MWM92BR/A","R$ 5.722,94","R$ 5.722,94", Mai/2020,images-submarino.b2w.io,https://tracker2.ad5track.com/tracker/click?acc=6c729faacd3ecabd5202efce4f88e130&i=5981ecdfeec3dfb1f8874205&o=5eb328fbf8e95eac3d85b476&redirect_url=https%3A%2F%2Fwww.submarino.com.br%2Fproduto%2F1694163313%3Fopn%3DAFLNOVOSUB%26epar%3Db2wafiliados%26franq%3DAFL-03-20361,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S7 Edge SM-G935F Desbloqueado GSM 4G 32GB Single Chip Android 6.0 Prata,"R$ 5.694,68","R$ 5.694,68", Mar/2016,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s7-edge-sm-g935f-desbloqueado-gsm-4g-32gb-single-chip-android-6-0-prata/p,Thu May 21 23:18:32 2020
iPhone XS MAX Apple OLED 6.5'' Desbloqueado 64GB Prata,"R$ 7.559,00","R$ 5.579,07", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-max-apple-oled-6-5-desbloqueado-64gb-prata/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S10+ 128Gb 8Gb Ram Android 9 Tela 6.4 Octa-Core Câmera Tripla 12Mp+12Mp+16Mp Preto,"R$ 5.499,90","R$ 5.499,90", Mar/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Samsung-Galaxy-S10-128GB-8GB-RAM-Android-9-Tela-6-4-Octa-Core-Camera-Tripla-12MP-12MP-16MP-Preto/p/MV15538229?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo4MDU1NTE3LCJza3UiOiJNVjE1NTM4MjI5IiwiZ3JvdXBJZCI6Ik1WMTU1MzgyMjkiLCJsb2ciOiIwNi8wNS8yMDIwIDE3OjM1In0,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S10+ 128GB 8GB RAM Android 9 Tela 6.4 Octa-Core Câmera Tripla 12MP+12MP+16MP,"R$ 5.499,90","R$ 5.499,90", Mai/2020,www.lojasmm.com,https://www.tabaratotolevando.com.br/comprar/preco.php?IdProduto=59639&parc=ODg=&utm_source=XML_Precode&utm_medium=Jacotei,Thu May 21 23:18:32 2020
"iPhone XR Apple 6.1"" Desbloqueado 256GB Coral","R$ 5.699,00","R$ 5.499,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xr-apple-6-1-desbloqueado-256gb-coral/p,Thu May 21 23:18:32 2020
"iPhone XS Apple OLED 5.8"" Desbloqueado 64GB 4G Prata","R$ 5.999,00","R$ 5.499,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-64gb-4g-prata/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S20 128Gb Rosa + Caixa De Som Bluetooth Jbl Flip5 À Prova De Água Preta,"R$ 5.499,00","R$ 5.499,00", Abr/2020,static.carrefour.com.br,https://www.carrefour.com.br/Smartphone-Samsung-Galaxy-S20-128GB-Rosa-Caixa-de-Som-Bluetooth-JBL-Flip5-a-Prova-de-Agua-Preta/p/B2-5867070-6652654?utm_source=jacotei&utm_medium=comp&utm_campaign=jacotei&bigclid=eyJvZmZlcklkIjo4NjQxOTgwLCJza3UiOiJCMi01ODY3MDcwLTY2NTI2NTQiLCJncm91cElkIjoiQjItNTg2NzA3MC02NjUyNjU0IiwibG9nIjoiMDYvMDUvMjAyMCAxODoyMyJ9,Thu May 21 23:18:32 2020
"iPhone XS Apple OLED 5.8"" Desbloqueado 64GB 4G Dourado","R$ 6.526,98","R$ 5.499,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-64gb-4g-dourado/p,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy S10+ SM-G975F, 4G Android 9.0 128GB Octa Core Câmera Tripla Tela 6.4"", Azul","R$ 5.499,00","R$ 5.499,00", Fev/2020,www.extra-imagens.com.br,https://produto.extra.com.br/15006897?utm_source=jacotei&utm_medium=comparadorpreco&utm_content=15006897&cm_mmc=jacotei_XML-_-TELE-_-Comparador-_-15006897,Thu May 21 23:18:32 2020
"iPhone XS Apple OLED 5.8"" Desbloqueado 64GB 4G Cinza Espacial","R$ 6.439,00","R$ 5.499,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xs-apple-oled-5-8-desbloqueado-64gb-4g-cinza-espacial/p,Thu May 21 23:18:32 2020
"iPhone XR Apple 6.1"" Desbloqueado 256GB Amarelo","R$ 5.499,00","R$ 5.499,00", Nov/2018,jacotei.com.br,https://www.jacotei.com.br/iphone-xr-apple-6-1-desbloqueado-256gb-amarelo/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S10+ 128GB 8GB RAM Android 9 Tela 6.4 Octa-Core Câmera Tripla 12MP+12MP+16MP,"R$ 5.498,00","R$ 5.498,00", Abr/2020,lojasmm.com,https://lojasmm.com/comprar/preco.php?IdProduto=59639&parc=ODg=&utm_source=XML_Precode&utm_medium=Jacotei,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy S8 SM-G950FD Desbloqueado GSM Dual Chip Tela 5.8"" 64GB Android 7.0 Prata + Gear S3 Classic Samsung 4GB Preto","R$ 5.494,41","R$ 5.494,41", Set/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s8-sm-g950fd-desbloqueado-gsm-dual-chip-tela-5-8-64gb-android-7-0-prata-gear-s3-classic-samsung-4gb-preto/p,Thu May 21 23:18:32 2020
Smartphone Samsung Galaxy S8 SM-G950F 64GB Desbloqueado Dual Chip Android 7.0 Preto + Gear S3 Classic Samsung Preto,"R$ 5.494,41","R$ 5.494,41", Set/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s8-sm-g950f-64gb-desbloqueado-dual-chip-android-7-0-preto-gear-s3-classic-samsung-preto/p,Thu May 21 23:18:32 2020
"Smartphone Samsung Galaxy S8 SM-G950FD Desbloqueado GSM Dual Chip Tela 5.8"" 64GB Android 7.0 Ametista + Gear S3 Frontier Samsung Preto","R$ 5.494,41","R$ 5.494,41", Set/2019,jacotei.com.br,https://www.jacotei.com.br/smartphone-samsung-galaxy-s8-sm-g950fd-desbloqueado-gsm-dual-chip-tela-5-8-64gb-android-7-0-ametista-gear-s3-frontier-samsung-preto/p,Thu May 21 23:18:32 2020
